id,class,abstract
5957,U,A radical group identifying as "Rachel Corrie's Ghost Brigade" claims responsibility for setting fire to 15 vehicles belonging to the Portland Police Bureau on May 1. The group stated this act was intended to preemptively prevent the police from dismantling a pro-Palestinian encampment at Portland State University.
1572,U,The United States Department of the Treasury unveils a new $50 bill
3863,U,During a political rally in Alabama
5622,U,The Idaho state legislature passes a bill that brings in execution by firing squad. If signed by the governor
4245,U,Rucho v. Common Cause and Benisek v. Lamone: The Supreme Court rules 5–4 that federal courts are constitutionally powerless to hear challenges to excessive partisan gerrymandering
1950,D,The newly created United States Department of Homeland Security begins operations.
2454,U,U.S. President Barack Obama hosts the Los Angeles Lakers at the White House for winning the 2009 NBA Finals.
1996,D,The Massachusetts Supreme Judicial Court
2912,U,After President Barack Obama's long-form birth certificate was released by the White House on April 27
4202,D,After designating them "dangerous individuals and organizations"
4563,U,The Trump administration reveals federal guidelines outlining a three-phased
5866,D,Capital One announces an agreement to acquire Discover Financial and its namesake credit card network for nearly $35 billion.
829,D,Nicholas F. Brady is sworn in as the new Secretary of Treasury
5033,U,2021 New York City mayoral election
2451,U,U.S. President Barack Obama commits $100
338,U,The space shuttle Enterprise is rolled out of a Palmdale
859,U,President-elect George H. W. Bush announces the final members of his cabinet
3700,U,After briefing President Barack Obama
5797,U,Sam Altman
5967,U,Houston Astros pitcher Ronel Blanco is ejected from the game against the Oakland Athletics and receives a 10-game suspension after foreign substances were found in his glove.
1619,U,Voters in Maine repeal a gay rights law passed in 1997
724,D,Pete Rose becomes the all-time hit leader in Major League Baseball
1654,D,Christina Marie Williams
497,U,A Unabomber bomb injures United Airlines president Percy Wood in Lake Forest
3138,U,For an undisclosed price
5530,D,Congress passes the Speak Out Act
4139,U,State of the Union Address.
4133,D,Author Marianne Williamson announces her candidacy for U.S. president.
1433,U,The World Series is cancelled for the first time in 90 years due to a strike by the MLB Players Association.
5494,D,The Arizona Court of Appeals blocks enforcement of the state's abortion ban.
2770,U,Incumbent Democrat Steve Beshear wins the 2011 Kentucky Gubernatorial election.
5802,U,A tribute service for Rosalynn Carter
3313,D,In light of the Senate Democrats critical report of the CIA
106,D,HBO begins operating as a pay television service.
3141,D,A report by the American nonprofit investigative news organization The Center for Public Integrity details that the U.S. Federal Election Commission was hacked by China during the October 2013 federal government shutdown.
5105,U,More than 54 deaths are reported in New York and the wider northeastern United States amid the ongoing flood emergency
1097,U,The United States Department of Justice announces that Exxon has agreed to pay $1
1462,D,In Denver
4745,U,By this date
1031,D,William J. Brennan
710,D,NeXT is founded by Steve Jobs after he resigns from Apple Computer.
4517,U,The 2020 Kentucky Derby is postponed until September 5
862,D,Stockton massacre: Patrick Edward Purdy kills five children
3099,U,Former U.S. Army Sergeant Robert Bales is sentenced to life in prison without parole for the killing of 16 Afghan civilians in March 2012.
343,D,In San Francisco
5014,U,COVID-19 pandemic
4546,U,A 6.5Mw  earthquake strikes Central Idaho.
4696,U,COVID-19 pandemic: Pennsylvania
id,class,abstract
1472,U,House Republicans celebrate passage of most of the Contract with America.
4263,D,The Federal Reserve cuts interest rates for the first time since 2008
1193,U,Home Alone 2: Lost in New York is released to theaters.
742,D,The first federal Martin Luther King Jr. Day
2925,U,The U.S. District Court for the District of Massachusetts
837,D,The Morris worm
977,D,Smith & Wesson introduce the .40 S&W cartridge.
828,U,The Republican National Convention in New Orleans
3631,U,Vermont's GMO labeling law goes into effect—the first in the U.S.
5805,U,The House votes 311
2755,D,The U.S. Supreme Court announces that it won't hear a much-noted dispute on the width of the "first sale" doctrine in copyright law. The Supreme Court denied Vernor's petition for certiorari – the action affirms the lower court of the United States Court of Appeals for the Ninth Circuit which held that when the transfer of software to the purchaser materially resembled a sale it was
5684,U,Former New Jersey governor Chris Christie announces his 2024 presidential campaign.
4889,D,The Supreme Court rejects a last-ditch attempt by Donald Trump to shield his financial records
2957,U,Barack Obama is reelected President of the United States
5919,D,2024 Texas Department of Public Safety building truck crash: A man crashes a semi-trailer truck into a Texas Department of Public Safety building
3954,U,Former drug firm executive Martin Shkreli is sentenced to seven years in federal prison for defrauding investors.
647,D,Michael Jackson wins a record of eight Grammy Awards.
95,U,A brilliant
447,U,Pete Rose of the Cincinnati Reds gets his 3
1672,D,Serial killer Dana Sue Gray pleads guilty to two counts of murder and one count of attempted murder in California. She is also believed to have murdered a third victim.
3064,U,After several years of construction
2813,D,In Charlottesville
5762,D,The FTC and 17 states file an antitrust suit against Amazon for monopolistic practices.
3913,U,The Washington Post reports that staff at the Centers for Disease Control and Prevention (CDC) have been forbidden by the Trump administration from using the words "vulnerable"
1059,U,Rhode Island banking crisis begins.
2142,U,The U.S. and Uruguay governments sign a Bilateral Investment Treaty.
2562,U,The US House of Representatives passes the Obama-GOP tax compromise with a vote of 277–148.
5463,U,The largest strike of private sector nurses in the history of the country begins in Minnesota.
3359,D,The U.S. Supreme Court affirms Wisconsin's law requiring voters to present photo identification to cast a ballot.
5552,U,Bankruptcy of FTX: The US files criminal charges against Sam Bankman-Fried; he is subsequently arrested in The Bahamas and due to be extradited.
4776,U,COVID-19 pandemic:
496,U,In Los Angeles
4561,U,New York Governor Andrew Cuomo signs an executive order requiring everyone in the state to wear a mask or a mouth/nose covering in public when not social distancing.
3019,D,Jack Lew is sworn in as the new Secretary of Treasury
3761,U,Aaron Hernandez commits suicide by hanging himself in prison.
1897,D,The U.S. Secretary of Energy makes the decision that Yucca Mountain is suitable to be the United States' nuclear repository.
5965,U,Federal prosecutors in Manhattan charge two brothers Anton and James Peraire-Bueno
149,D,Watergate scandal: Televised hearings begin in the United States Senate.
5581,U,The 80th Golden Globe Awards ceremony takes place in Beverly Hills.
3485,U,The unemployment rate drops to 5%
1853,U,The House of Representatives approves oil exploration in the Alaskan Arctic National Wildlife Refuge.
3200,U,Twenty-two people are injured following a stabbing incident at a Pennsylvania high school.
2580,D,Kermit Gosnell
2556,U,The US House of Representatives passes H.R. 4853 that extends tax cuts for families making under $250
4577,D,COVID-19 pandemic: The FDA authorizes emergency remdesivir use to treat the sickest COVID-19 patients.
3422,D,In a 5–4 ruling
3137,U,The U.S. National Security Agency is secretly piggybacking on the tools that enable internet advertisers to track consumers
4812,U,Secretary of the Interior David Bernhardt and U.S. Representative Joe Wilson (R-South Carolina) test positive for COVID-19. Secretary of State Mike Pompeo enters quarantine.
1689,U,A court in Taliban-controlled Afghanistan declares accused terrorist Osama bin Laden "a man without a sin" in regard to the 1998 U.S. embassy bombings in Kenya and Tanzania.
1576,U,Walt Disney Pictures' 35th feature film
3415,U,Lester Holt replaces a suspended Brian Williams as weeknight anchor of NBC Nightly News. Williams now serves as a breaking news anchor for MSNBC.
1234,U,A federal judge sentences LAPD officers Stacey Koon and Laurence Powell to 30 months in prison for violating motorist Rodney King's civil rights.
1815,D,U.S. presidential election
26,U,Construction begins on the Louisiana Superdome in New Orleans.
5792,D,SAG-AFTRA ends its strike at 12:01 a.m. PDT following a tentative deal reached the day prior.
5062,D,Tax returns of Donald Trump: The Department of Justice rules that the U.S. Treasury must hand the tax returns of former President Donald Trump to Congress.
2467,U,The single "We Are the World 25 for Haiti" was released and debuted on 12 February 2010 during an opening ceremony of the 2010 Winter Olympics.
603,U,Lebanon
1245,U,Microsoft releases Windows 3.11 for Workgroups to manufacturing.
1082,U,Eastern Air Lines ceases operations after flying for two years under bankruptcy protection.
1149,U,USS Missouri (BB-63)
1647,U,Oklahoma City bombing: Michael Fortier is sentenced to 12 years in prison and fined $75
